time,h_asl,h_dot,vc,pitch,pitch_rate,roll,roll_rate,heading,heading_rate,alpha_deg,a_pilot_x_ft_sec2,a_pilot_y_ft_sec2,a_pilot_z_ft_sec2,pitch_accel_rad_sec2,roll_accel_rad_sec2,yaw_accel_rad_sec2,lat_deg,long_deg,flaps_pos_norm,engine_percent,pilot_elevator_cmd,throttle_0_cmd,temp_rankine,pressure_psf
18.8841,10070.0603,40.8555,239.6981,10.97,-1.1773,-0.095004,-2.8272,90.0136,-0.10246,5.961,6.7709,3.9362,-41.0978,-0.020776,1.5323,-0.16398,4.1763e-07,0.02415,0,88.1411,0.1787,0.87363,482.7759,1451.6592
18.8858,10070.0603,40.8555,239.6981,10.97,-1.1773,-0.095004,-2.8272,90.0136,-0.10246,5.961,6.7709,3.9362,-41.0978,-0.020776,1.5323,-0.16398,4.1763e-07,0.02415,0,88.1411,0.17879,0.86762,482.7759,1451.6592
18.8891,10070.0603,40.8555,239.6981,10.97,-1.1773,-0.095004,-2.8272,90.0136,-0.10246,5.961,6.7709,3.9362,-41.0978,-0.020776,1.5323,-0.16398,4.1763e-07,0.02415,0,88.1411,0.17897,0.85826,482.7759,1451.6592
18.8916,10070.401,40.9141,239.6966,10.9602,-1.1874,-0.11856,-2.1106,90.0128,-0.18169,5.9439,6.5969,3.7302,-40.9696,-0.020494,1.4991,-0.14833,4.1758e-07,0.024161,0,87.7853,0.17874,0.95811,482.7747,1451.6401
18.8999,10070.7422,40.9718,239.6944,10.9503,-1.1974,-0.13615,-1.4085,90.0113,-0.25342,5.9269,6.4609,4.3908,-40.8361,-0.020126,1.4639,-0.11838,4.1755e-07,0.024172,0,87.9334,0.17876,1,482.7735,1451.6209
18.9022,10070.7422,40.9718,239.6944,10.9503,-1.1974,-0.13615,-1.4085,90.0113,-0.25342,5.9269,6.4609,4.3908,-40.8361,-0.020126,1.4639,-0.11838,4.1755e-07,0.024172,0,87.9334,0.17889,1,482.7735,1451.6209
18.9022,10070.7422,40.9718,239.6944,10.9503,-1.1974,-0.13615,-1.4085,90.0113,-0.25342,5.9269,6.4609,4.3908,-40.8361,-0.020126,1.4639,-0.11838,4.1755e-07,0.024172,0,87.9334,0.17889,1,482.7735,1451.6209
18.9083,10071.0839,41.0291,239.693,10.9404,-1.2073,-0.14789,-0.72033,90.0091,-0.3107,5.9099,6.5707,5.9265,-40.7009,-0.019721,1.4281,-0.082062,4.1753e-07,0.024182,0,88.0816,0.1789,1,482.7722,1451.6016
18.9099,10071.0839,41.0291,239.693,10.9404,-1.2073,-0.14789,-0.72033,90.0091,-0.3107,5.9099,6.5707,5.9265,-40.7009,-0.019721,1.4281,-0.082062,4.1753e-07,0.024182,0,88.0816,0.179,1,482.7722,1451.6016
18.9099,10071.0839,41.0291,239.693,10.9404,-1.2073,-0.14789,-0.72033,90.0091,-0.3107,5.9099,6.5707,5.9265,-40.7009,-0.019721,1.4281,-0.082062,4.1753e-07,0.024182,0,88.0816,0.179,1,482.7722,1451.6016
18.9166,10071.426,41.0858,239.6917,10.9303,-1.2168,-0.15389,-0.045943,90.0066,-0.35044,5.8929,6.697,7.855,-40.5652,-0.019309,1.3926,-0.043285,4.1752e-07,0.024193,0,88.2299,0.17918,1,482.771,1451.5824
18.9171,10071.426,41.0858,239.6917,10.9303,-1.2168,-0.15389,-0.045943,90.0066,-0.35044,5.8929,6.697,7.855,-40.5652,-0.019309,1.3926,-0.043285,4.1752e-07,0.024193,0,88.2299,0.17921,1,482.771,1451.5824
18.9171,10071.426,41.0858,239.6917,10.9303,-1.2168,-0.15389,-0.045943,90.0066,-0.35044,5.8929,6.697,7.855,-40.5652,-0.019309,1.3926,-0.043285,4.1752e-07,0.024193,0,88.2299,0.17921,1,482.771,1451.5824
18.9238,10071.426,41.0858,239.6917,10.9303,-1.2168,-0.15389,-0.045943,90.0066,-0.35044,5.8929,6.697,7.855,-40.5652,-0.019309,1.3926,-0.043285,4.1752e-07,0.024193,0,88.2299,0.17961,0.92146,482.771,1451.5824
18.9249,10071.7686,41.142,239.6907,10.9202,-1.2261,-0.15427,0.61507,90.0036,-0.37144,5.8759,6.8303,9.9398,-40.4286,-0.018969,1.358,-0.0047172,4.1752e-07,0.024203,0,88.3781,0.17961,0.98338,482.7698,1451.5631
18.9307,10071.7686,41.142,239.6907,10.9202,-1.2261,-0.15427,0.61507,90.0036,-0.37144,5.8759,6.8303,9.9398,-40.4286,-0.018969,1.358,-0.0047172,4.1752e-07,0.024203,0,88.3781,0.17997,0.92012,482.7698,1451.5631
18.9333,10072.1117,41.1976,239.6899,10.91,-1.2351,-0.14915,1.2631,90.0005,-0.37381,5.8589,6.9644,12.0185,-40.2874,-0.018699,1.3245,0.031389,4.1755e-07,0.024214,0,88.5264,0.18017,0.95633,482.7686,1451.5437
18.9416,10072.4552,41.2526,239.6894,10.8997,-1.2439,-0.13862,1.8984,89.9974,-0.35875,5.8418,7.0934,13.9545,-40.1427,-0.0185,1.2925,0.063618,4.1758e-07,0.024225,0,88.6747,0.18082,0.92827,482.7674,1451.5244
18.9499,10072.7992,41.3071,239.6891,10.8893,-1.2526,-0.1228,2.5213,89.9944,-0.32813,5.8248,7.2135,15.6614,-39.9946,-0.018349,1.2621,0.091166,4.1764e-07,0.024235,0,88.823,0.18152,0.89964,482.7661,1451.505
18.9583,10073.1437,41.361,239.6891,10.8789,-1.2612,-0.10179,3.1323,89.9917,-0.28425,5.8078,7.3226,17.0904,-39.8446,-0.018219,1.2333,0.11371,4.177e-07,0.024246,0,88.9714,0.1822,0.87065,482.7649,1451.4856
18.959,10073.1437,41.361,239.6891,10.8789,-1.2612,-0.10179,3.1323,89.9917,-0.28425,5.8078,7.3226,17.0904,-39.8446,-0.018219,1.2333,0.11371,4.177e-07,0.024246,0,88.9714,0.18226,0.86853,482.7649,1451.4856
18.959,10073.1437,41.361,239.6891,10.8789,-1.2612,-0.10179,3.1323,89.9917,-0.28425,5.8078,7.3226,17.0904,-39.8446,-0.018219,1.2333,0.11371,4.177e-07,0.024246,0,88.9714,0.18226,0.86853,482.7649,1451.4856
18.9666,10073.4886,41.4144,239.6893,10.8684,-1.2697,-0.075689,3.7315,89.9893,-0.22954,5.7908,7.4193,18.2216,-39.6942,-0.018074,1.1942,0.13127,4.1778e-07,0.024257,0,89.1197,0.18284,0.84135,482.7637,1451.4662
18.9717,10073.4886,41.4144,239.6893,10.8684,-1.2697,-0.075689,3.7315,89.9893,-0.22954,5.7908,7.4193,18.2216,-39.6942,-0.018074,1.1942,0.13127,4.1778e-07,0.024257,0,89.1197,0.18319,0.84195,482.7637,1451.4662
18.9717,10073.4886,41.4144,239.6893,10.8684,-1.2697,-0.075689,3.7315,89.9893,-0.22954,5.7908,7.4193,18.2216,-39.6942,-0.018074,1.1942,0.13127,4.1778e-07,0.024257,0,89.1197,0.18319,0.84195,482.7637,1451.4662
18.9749,10073.8339,41.4673,239.6897,10.8578,-1.2781,-0.044594,4.3136,89.9874,-0.16641,5.7737,7.5023,18.9481,-39.5158,-0.017887,0.6641,0.14413,4.1787e-07,0.024267,0,89.2681,0.18341,0.81225,482.7624,1451.4468
18.9781,10073.8339,41.4673,239.6897,10.8578,-1.2781,-0.044594,4.3136,89.9874,-0.16641,5.7737,7.5023,18.9481,-39.5158,-0.017887,0.6641,0.14413,4.1787e-07,0.024267,0,89.2681,0.18364,0.82074,482.7624,1451.4468
18.9821,10073.8339,41.4673,239.6897,10.8578,-1.2781,-0.044594,4.3136,89.9874,-0.16641,5.7737,7.5023,18.9481,-39.5158,-0.017887,0.6641,0.14413,4.1787e-07,0.024267,0,89.2681,0.18391,0.82806,482.7624,1451.4468
18.9821,10073.8339,41.4673,239.6897,10.8578,-1.2781,-0.044594,4.3136,89.9874,-0.16641,5.7737,7.5023,18.9481,-39.5158,-0.017887,0.6641,0.14413,4.1787e-07,0.024267,0,89.2681,0.18391,0.82806,482.7624,1451.4468
18.9833,10074.1797,41.5196,239.6903,10.8472,-1.2866,-0.0086478,4.6438,89.986,-0.097152,5.7567,7.5718,14.9304,-38.1153,-0.017661,-1.455,0.15272,4.1797e-07,0.024278,0,88.912,0.1839,0.78337,482.7612,1451.4273
18.9844,10074.1797,41.5196,239.6903,10.8472,-1.2866,-0.0086478,4.6438,89.986,-0.097152,5.7567,7.5718,14.9304,-38.1153,-0.017661,-1.455,0.15272,4.1797e-07,0.024278,0,88.912,0.18399,0.79009,482.7612,1451.4273
18.9868,10074.1797,41.5196,239.6903,10.8472,-1.2866,-0.0086478,4.6438,89.986,-0.097152,5.7567,7.5718,14.9304,-38.1153,-0.017661,-1.455,0.15272,4.1797e-07,0.024278,0,88.912,0.18416,0.80138,482.7612,1451.4273
18.9916,10074.5259,41.5711,239.6906,10.8365,-1.295,0.030049,3.9629,89.9852,-0.023802,5.7397,7.5287,-3.757,-32.7673,-0.017409,-1.5786,0.15742,4.1807e-07,0.024289,0,88.5559,0.18425,0.79999,482.76,1451.4078
18.9954,10074.5259,41.5711,239.6906,10.8365,-1.295,0.030049,3.9629,89.9852,-0.023802,5.7397,7.5287,-3.757,-32.7673,-0.017409,-1.5786,0.15742,4.1807e-07,0.024289,0,88.5559,0.18453,0.81387,482.76,1451.4078
18.9954,10074.5259,41.5711,239.6906,10.8365,-1.295,0.030049,3.9629,89.9852,-0.023802,5.7397,7.5287,-3.757,-32.7673,-0.017409,-1.5786,0.15742,4.1807e-07,0.024289,0,88.5559,0.18453,0.81387,482.76,1451.4078
18.9999,10074.8725,41.6217,239.6899,10.8257,-1.3033,0.063073,3.2234,89.985,0.051951,5.7227,7.3592,-4.5755,-32.4094,-0.017159,-1.5479,0.15896,4.1817e-07,0.024299,0,88.1999,0.18443,0.87432,482.7587,1451.3883
19.0044,10074.8725,41.6217,239.6899,10.8257,-1.3033,0.063073,3.2234,89.985,0.051951,5.7227,7.3592,-4.5755,-32.4094,-0.017159,-1.5479,0.15896,4.1817e-07,0.024299,0,88.1999,0.18476,0.86351,482.7587,1451.3883
19.0083,10075.2196,41.6713,239.6885,10.8149,-1.3117,0.089933,2.4987,89.9854,0.12858,5.7057,7.1844,-4.1898,-32.4355,-0.016876,-1.5166,0.15439,4.1827e-07,0.02431,0,87.8441,0.18447,0.95513,482.7575,1451.3688
19.0166,10075.5671,41.7201,239.6864,10.8039,-1.3199,0.11075,1.7885,89.9865,0.20312,5.6888,6.9969,-4.1777,-32.4636,-0.0165,-1.4823,0.13145,4.1835e-07,0.02432,0,87.9923,0.18442,1,482.7563,1451.3492
19.0188,10075.5671,41.7201,239.6864,10.8039,-1.3199,0.11075,1.7885,89.9865,0.20312,5.6888,6.9969,-4.1777,-32.4636,-0.0165,-1.4823,0.13145,4.1835e-07,0.02432,0,87.9923,0.18459,1,482.7563,1451.3492
19.0188,10075.5671,41.7201,239.6864,10.8039,-1.3199,0.11075,1.7885,89.9865,0.20312,5.6888,6.9969,-4.1777,-32.4636,-0.0165,-1.4823,0.13145,4.1835e-07,0.02432,0,87.9923,0.18459,1,482.7563,1451.3492
19.0249,10075.9149,41.7685,239.6851,10.793,-1.328,0.12566,1.0926,89.9882,0.26663,5.6718,6.9735,-5.2855,-32.5032,-0.016082,-1.447,0.099193,4.1844e-07,0.024331,0,88.1405,0.18446,1,482.755,1451.3296
19.0265,10075.9149,41.7685,239.6851,10.793,-1.328,0.12566,1.0926,89.9882,0.26663,5.6718,6.9735,-5.2855,-32.5032,-0.016082,-1.447,0.099193,4.1844e-07,0.024331,0,88.1405,0.18459,1,482.755,1451.3296
19.0265,10075.9149,41.7685,239.6851,10.793,-1.328,0.12566,1.0926,89.9882,0.26663,5.6718,6.9735,-5.2855,-32.5032,-0.016082,-1.447,0.099193,4.1844e-07,0.024331,0,88.1405,0.18459,1,482.755,1451.3296
19.0326,10075.9149,41.7685,239.6851,10.793,-1.328,0.12566,1.0926,89.9882,0.26663,5.6718,6.9735,-5.2855,-32.5032,-0.016082,-1.447,0.099193,4.1844e-07,0.024331,0,88.1405,0.18506,0.93028,482.755,1451.3296
19.0333,10076.2632,41.8163,239.6839,10.7819,-1.3358,0.13476,0.41062,89.9904,0.3146,5.6549,6.9273,-6.9641,-32.5468,-0.015649,-1.4116,0.062914,4.1851e-07,0.024342,0,88.2887,0.18463,1,482.7538,1451.31
19.0336,10076.2632,41.8163,239.6839,10.7819,-1.3358,0.13476,0.41062,89.9904,0.3146,5.6549,6.9273,-6.9641,-32.5468,-0.015649,-1.4116,0.062914,4.1851e-07,0.024342,0,88.2887,0.18465,1,482.7538,1451.31
19.0336,10076.2632,41.8163,239.6839,10.7819,-1.3358,0.13476,0.41062,89.9904,0.3146,5.6549,6.9273,-6.9641,-32.5468,-0.015649,-1.4116,0.062914,4.1851e-07,0.024342,0,88.2887,0.18465,1,482.7538,1451.31
19.0367,10076.2632,41.8163,239.6839,10.7819,-1.3358,0.13476,0.41062,89.9904,0.3146,5.6549,6.9273,-6.9641,-32.5468,-0.015649,-1.4116,0.062914,4.1851e-07,0.024342,0,88.2887,0.1849,0.95906,482.7538,1451.31
19.0399,10076.2632,41.8163,239.6839,10.7819,-1.3358,0.13476,0.41062,89.9904,0.3146,5.6549,6.9273,-6.9641,-32.5468,-0.015649,-1.4116,0.062914,4.1851e-07,0.024342,0,88.2887,0.18514,0.92935,482.7538,1451.31
19.0416,10076.6119,41.8636,239.6831,10.7708,-1.3434,0.13818,-0.25774,89.993,0.34506,5.638,6.8719,-8.8921,-32.5895,-0.015285,-1.3767,0.025354,4.1856e-07,0.024352,0,88.4369,0.18494,0.97945,482.7525,1451.2904
19.0499,10076.9609,41.9103,239.6824,10.7596,-1.3507,0.13604,-0.91285,89.9959,0.35741,5.6211,6.8146,-10.9035,-32.625,-0.01499,-1.3429,-0.010903,4.1861e-07,0.024363,0,88.5852,0.18539,0.95207,482.7513,1451.2708
19.0583,10077.3104,41.9564,239.682,10.7483,-1.3578,0.12843,-1.555,89.9989,0.35226,5.6042,6.7618,-12.8413,-32.6518,-0.014768,-1.3103,-0.044095,4.1864e-07,0.024374,0,88.7335,0.18594,0.92364,482.7501,1451.2511
19.0666,10077.6602,42.002,239.6818,10.737,-1.3647,0.11547,-2.1847,90.0018,0.33112,5.5873,6.7176,-14.5983,-32.6684,-0.014602,-1.2792,-0.073157,4.1866e-07,0.024384,0,88.8818,0.18654,0.89463,482.7488,1451.2314
19.0749,10078.0104,42.047,239.6819,10.7257,-1.3715,0.097265,-2.802,90.0046,0.29599,5.5704,6.6845,-16.11,-32.6753,-0.014466,-1.2497,-0.097524,4.1866e-07,0.024395,0,89.0301,0.18716,0.86525,482.7476,1451.2117
19.0833,10078.361,42.0915,239.6822,10.7143,-1.3783,0.073915,-3.4075,90.0071,0.24915,5.5536,6.6635,-17.3418,-32.6733,-0.014333,-1.2217,-0.11704,4.1866e-07,0.024405,0,89.1785,0.18774,0.83558,482.7463,1451.1919
19.084,10078.361,42.0915,239.6822,10.7143,-1.3783,0.073915,-3.4075,90.0071,0.24915,5.5536,6.6635,-17.3418,-32.6733,-0.014333,-1.2217,-0.11704,4.1866e-07,0.024405,0,89.1785,0.1878,0.8368,482.7463,1451.1919
19.084,10078.361,42.0915,239.6822,10.7143,-1.3783,0.073915,-3.4075,90.0071,0.24915,5.5536,6.6635,-17.3418,-32.6733,-0.014333,-1.2217,-0.11704,4.1866e-07,0.024405,0,89.1785,0.1878,0.8368,482.7463,1451.1919
19.0888,10078.361,42.0915,239.6822,10.7143,-1.3783,0.073915,-3.4075,90.0071,0.24915,5.5536,6.6635,-17.3418,-32.6733,-0.014333,-1.2217,-0.11704,4.1866e-07,0.024405,0,89.1785,0.18821,0.84285,482.7463,1451.1919
19.0888,10078.361,42.0915,239.6822,10.7143,-1.3783,0.073915,-3.4075,90.0071,0.24915,5.5536,6.6635,-17.3418,-32.6733,-0.014333,-1.2217,-0.11704,4.1866e-07,0.024405,0,89.1785,0.18821,0.84285,482.7463,1451.1919
19.0916,10078.7119,42.1355,239.6828,10.7028,-1.3849,0.04552,-4.0013,90.0091,0.19296,5.5368,6.6547,-18.2842,-32.6642,-0.014164,-1.0289,-0.13187,4.1865e-07,0.024416,0,89.3268,0.18827,0.80564,482.7451,1451.1722
19.0944,10078.7119,42.1355,239.6828,10.7028,-1.3849,0.04552,-4.0013,90.0091,0.19296,5.5368,6.6547,-18.2842,-32.6642,-0.014164,-1.0289,-0.13187,4.1865e-07,0.024416,0,89.3268,0.18851,0.81729,482.7451,1451.1722
19.0945,10078.7119,42.1355,239.6828,10.7028,-1.3849,0.04552,-4.0013,90.0091,0.19296,5.5368,6.6547,-18.2842,-32.6642,-0.014164,-1.0289,-0.13187,4.1865e-07,0.024416,0,89.3268,0.18852,0.81752,482.7451,1451.1722
19.0945,10078.7119,42.1355,239.6828,10.7028,-1.3849,0.04552,-4.0013,90.0091,0.19296,5.5368,6.6547,-18.2842,-32.6642,-0.014164,-1.0289,-0.13187,4.1865e-07,0.024416,0,89.3268,0.18852,0.81752,482.7451,1451.1722
19.0999,10079.0632,42.1789,239.6836,10.6913,-1.3916,0.012176,-4.5043,90.0108,0.1297,5.5199,6.6554,-17.4392,-33.0683,-0.01399,0.39181,-0.14236,4.1863e-07,0.024427,0,88.9708,0.18872,0.77627,482.7438,1451.1524
19.1054,10079.0632,42.1789,239.6836,10.6913,-1.3916,0.012176,-4.5043,90.0108,0.1297,5.5199,6.6554,-17.4392,-33.0683,-0.01399,0.39181,-0.14236,4.1863e-07,0.024427,0,88.9708,0.1892,0.8085,482.7438,1451.1524
19.1083,10079.4149,42.2214,239.6834,10.6797,-1.3982,-0.025359,-4.3299,90.0118,0.061462,5.5031,6.4738,-5.203,-36.5561,-0.013768,1.5921,-0.14885,4.186e-07,0.024437,0,88.6148,0.18899,0.83491,482.7426,1451.1326
19.1095,10079.4149,42.2214,239.6834,10.6797,-1.3982,-0.025359,-4.3299,90.0118,0.061462,5.5031,6.4738,-5.203,-36.5561,-0.013768,1.5921,-0.14885,4.186e-07,0.024437,0,88.6148,0.1891,0.83706,482.7426,1451.1326
19.1095,10079.4149,42.2214,239.6834,10.6797,-1.3982,-0.025359,-4.3299,90.0118,0.061462,5.5031,6.4738,-5.203,-36.5561,-0.013768,1.5921,-0.14885,4.186e-07,0.024437,0,88.6148,0.1891,0.83706,482.7426,1451.1326
19.1166,10079.7669,42.2629,239.6824,10.668,-1.4048,-0.061441,-3.583,90.0124,-0.00995,5.4864,6.28,5.2648,-39.508,-0.01352,1.5615,-0.15197,4.1858e-07,0.024448,0,88.2589,0.1891,0.91282,482.7413,1451.1128
19.1223,10079.7669,42.2629,239.6824,10.668,-1.4048,-0.061441,-3.583,90.0124,-0.00995,5.4864,6.28,5.2648,-39.508,-0.01352,1.5615,-0.15197,4.1858e-07,0.024448,0,88.2589,0.1896,0.88751,482.7413,1451.1128
19.1223,10079.7669,42.2629,239.6824,10.668,-1.4048,-0.061441,-3.583,90.0124,-0.00995,5.4864,6.28,5.2648,-39.508,-0.01352,1.5615,-0.15197,4.1858e-07,0.024448,0,88.2589,0.1896,0.88751,482.7413,1451.1128
19.1249,10080.1193,42.3036,239.6808,10.6563,-1.4114,-0.091299,-2.8509,90.0123,-0.083021,5.4697,6.0971,4.7729,-39.3825,-0.013169,1.5307,-0.15124,4.1856e-07,0.024459,0,88.4071,0.18906,0.9948,482.74,1451.093
19.1275,10080.1193,42.3036,239.6808,10.6563,-1.4114,-0.091299,-2.8509,90.0123,-0.083021,5.4697,6.0971,4.7729,-39.3825,-0.013169,1.5307,-0.15124,4.1856e-07,0.024459,0,88.4071,0.18929,0.96295,482.74,1451.093
19.1333,10080.472,42.3439,239.6798,10.6446,-1.4179,-0.11506,-2.1335,90.0116,-0.15588,5.453,6.1349,4.5194,-39.2608,-0.012759,1.4982,-0.1384,4.1854e-07,0.024469,0,88.5553,0.18904,0.98255,482.7388,1451.0731
19.1416,10080.825,42.3836,239.6792,10.6328,-1.4242,-0.13283,-1.4305,90.0103,-0.22265,5.4363,6.2033,5.0066,-39.1371,-0.012318,1.4636,-0.11159,4.1854e-07,0.02448,0,88.7036,0.18909,0.96101,482.7375,1451.0532
19.1499,10081.1784,42.4228,239.6787,10.6209,-1.4302,-0.14475,-0.74156,90.0084,-0.27653,5.4196,6.3073,6.3491,-39.0088,-0.011926,1.4285,-0.078553,4.1855e-07,0.02449,0,88.8518,0.18926,0.93516,482.7363,1451.0334
19.1583,10081.532,42.4614,239.6785,10.609,-1.436,-0.15093,-0.066451,90.0061,-0.3145,5.403,6.4281,8.0759,-38.8751,-0.01159,1.3937,-0.04304,4.1857e-07,0.024501,0,89.0001,0.18955,0.90724,482.735,1451.0134
19.1666,10081.886,42.4995,239.6785,10.5971,-1.4416,-0.15149,0.5952,90.0035,-0.33537,5.3864,6.5563,9.9601,-38.7371,-0.011327,1.3596,-0.0075263,4.186e-07,0.024512,0,89.1484,0.18996,0.87824,482.7338,1450.9935
19.1749,10082.2404,42.537,239.6788,10.5851,-1.447,-0.14653,1.2437,90.0007,-0.33912,5.3698,6.6857,11.8511,-38.5946,-0.01113,1.3266,0.025885,4.1865e-07,0.024522,0,89.2968,0.19047,0.84864,482.7325,1450.9736
19.1833,10082.595,42.574,239.6793,10.573,-1.4522,-0.13616,1.8795,89.9979,-0.32679,5.3533,6.8109,13.6211,-38.4487,-0.010986,1.295,0.055827,4.1871e-07,0.024533,0,89.4451,0.19103,0.81863,482.7312,1450.9536
19.1916,10082.9499,42.6105,239.6801,10.5609,-1.4574,-0.1205,2.5028,89.9952,-0.30006,5.3368,6.9282,15.187,-38.3005,-0.010873,1.265,0.08152,4.1879e-07,0.024544,0,89.4047,0.1916,0.78832,482.73,1450.9336
19.1999,10083.3052,42.6464,239.6811,10.5488,-1.4624,-0.099644,3.114,89.9927,-0.26099,5.3203,7.0354,16.5013,-38.1513,-0.010814,1.2364,0.10263,4.1888e-07,0.024554,0,89.0486,0.19216,0.75774,482.7287,1450.9137
19.2015,10083.3052,42.6464,239.6811,10.5488,-1.4624,-0.099644,3.114,89.9927,-0.26099,5.3203,7.0354,16.5013,-38.1513,-0.010814,1.2364,0.10263,4.1888e-07,0.024554,0,89.0486,0.19231,0.77281,482.7287,1450.9137
19.2015,10083.3052,42.6464,239.6811,10.5488,-1.4624,-0.099644,3.114,89.9927,-0.26099,5.3203,7.0354,16.5013,-38.1513,-0.010814,1.2364,0.10263,4.1888e-07,0.024554,0,89.0486,0.19231,0.77281,482.7287,1450.9137
19.2083,10083.6607,42.6813,239.6809,10.5366,-1.4674,-0.073695,3.7133,89.9905,-0.21181,5.3038,6.9134,17.543,-37.9995,-0.010744,1.2089,0.11915,4.1898e-07,0.024565,0,88.6926,0.19254,0.82631,482.7274,1450.8936
19.2139,10083.6607,42.6813,239.6809,10.5366,-1.4674,-0.073695,3.7133,89.9905,-0.21181,5.3038,6.9134,17.543,-37.9995,-0.010744,1.2089,0.11915,4.1898e-07,0.024565,0,88.6926,0.1931,0.84152,482.7274,1450.8936
19.2139,10083.6607,42.6813,239.6809,10.5366,-1.4674,-0.073695,3.7133,89.9905,-0.21181,5.3038,6.9134,17.543,-37.9995,-0.010744,1.2089,0.11915,4.1898e-07,0.024565,0,88.6926,0.1931,0.84152,482.7274,1450.8936
19.2166,10084.0165,42.7154,239.6801,10.5244,-1.4723,-0.042751,4.301,89.9887,-0.15474,5.2874,6.781,18.309,-37.8478,-0.010628,0.558,0.13133,4.191e-07,0.024576,0,88.3368,0.19275,0.90453,482.7262,1450.8736
19.2192,10084.0165,42.7154,239.6801,10.5244,-1.4723,-0.042751,4.301,89.9887,-0.15474,5.2874,6.781,18.309,-37.8478,-0.010628,0.558,0.13133,4.191e-07,0.024576,0,88.3368,0.19302,0.89468,482.7262,1450.8736
19.2238,10084.0165,42.7154,239.6801,10.5244,-1.4723,-0.042751,4.301,89.9887,-0.15474,5.2874,6.781,18.309,-37.8478,-0.010628,0.558,0.13133,4.191e-07,0.024576,0,88.3368,0.19347,0.88293,482.7262,1450.8736
19.2238,10084.0165,42.7154,239.6801,10.5244,-1.4723,-0.042751,4.301,89.9887,-0.15474,5.2874,6.781,18.309,-37.8478,-0.010628,0.558,0.13133,4.191e-07,0.024576,0,88.3368,0.19347,0.88293,482.7262,1450.8736
19.2249,10084.3726,42.7486,239.6786,10.5121,-1.4773,-0.0069099,4.5789,89.9874,-0.091903,5.2711,6.6379,13.1527,-36.1443,-0.010344,-1.4067,0.13952,4.1921e-07,0.024586,0,87.9812,0.1928,0.98677,482.7249,1450.8536
19.2261,10084.3726,42.7486,239.6786,10.5121,-1.4773,-0.0069099,4.5789,89.9874,-0.091903,5.2711,6.6379,13.1527,-36.1443,-0.010344,-1.4067,0.13952,4.1921e-07,0.024586,0,87.9812,0.19292,0.97338,482.7249,1450.8536
19.2284,10084.3726,42.7486,239.6786,10.5121,-1.4773,-0.0069099,4.5789,89.9874,-0.091903,5.2711,6.6379,13.1527,-36.1443,-0.010344,-1.4067,0.13952,4.1921e-07,0.024586,0,87.9812,0.19315,0.95083,482.7249,1450.8536
19.2333,10084.729,42.7814,239.6778,10.4998,-1.4822,0.031247,3.9195,89.9866,-0.02516,5.2547,6.6935,-4.1559,-31.1871,-0.0099468,-1.574,0.1441,4.1934e-07,0.024597,0,88.1294,0.19283,0.97467,482.7236,1450.8335
19.2361,10084.729,42.7814,239.6778,10.4998,-1.4822,0.031247,3.9195,89.9866,-0.02516,5.2547,6.6935,-4.1559,-31.1871,-0.0099468,-1.574,0.1441,4.1934e-07,0.024597,0,88.1294,0.19312,0.94769,482.7236,1450.8335
19.2361,10084.729,42.7814,239.6778,10.4998,-1.4822,0.031247,3.9195,89.9866,-0.02516,5.2547,6.6935,-4.1559,-31.1871,-0.0099468,-1.574,0.1441,4.1934e-07,0.024597,0,88.1294,0.19312,0.94769,482.7236,1450.8335
19.2416,10085.0856,42.8137,239.6772,10.4875,-1.487,0.063909,3.1806,89.9864,0.043945,5.2384,6.7397,-5.3745,-30.7308,-0.0094969,-1.5434,0.14578,4.1946e-07,0.024607,0,88.2776,0.19285,0.95327,482.7224,1450.8134
19.2471,10085.0856,42.8137,239.6772,10.4875,-1.487,0.063909,3.1806,89.9864,0.043945,5.2384,6.7397,-5.3745,-30.7308,-0.0094969,-1.5434,0.14578,4.1946e-07,0.024607,0,88.2776,0.19342,0.91594,482.7224,1450.8134
19.2495,10085.0856,42.8137,239.6772,10.4875,-1.487,0.063909,3.1806,89.9864,0.043945,5.2384,6.7397,-5.3745,-30.7308,-0.0094969,-1.5434,0.14578,4.1946e-07,0.024607,0,88.2776,0.19366,0.90548,482.7224,1450.8134
